,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Utterance,Start,End,group_id,origin,original_text,annotation_type,rationale_for_probing_label,message_id,causal_counterpart_1,causal_counterpart_2,causal_counterpart_3,reasoning_1,reasoning_2,reasoning_3,probingQuestionID,prev_utterance_history,probing_utterance,causal_counterpart1_msgID,causal_counterpart2_msgID,causal_counterpart3_msgID,set
425,425,425,25,25,162.4,165.36,3,3,the blue one is also ten right,Non-probing deliberation,The utterance is part of the deliberation process to determine the weights of the wooden blocks. The user is confirming if the blue block also weighs 10 grams like the previously mentioned block. This contributes to the task at hand and aids in the overall discussion to reach a consensus.,msgid425,,,,,,,,,,,,,Train
426,426,426,26,26,165.45,167.82,3,3,so i should indicate blue block as ten,Non-probing deliberation,This utterance is a non-probing deliberation as it involves the participant discussing and reasoning about how to indicate the weight of the blue block as ten grams on the worksheet. It is directly related to the task at hand and contributes to the participants' problem-solving process.,msgid426,,,,,,,,,,,,,Train
427,427,427,27,27,165.45,165.67,3,1,Right  ,Neither,This utterance does not fit into the categories of probing or non-probing deliberation. It is a simple acknowledgement or agreement that does not introduce new information or provoke further discussion.,msgid427,,,,,,,,,,,,,Train
428,428,428,28,28,168.99,171.72,3,1,Um I'm going to see if there's a lighter one,Neither,This utterance does not fall into the categories of probing or non-probing deliberation. It is more of a personal statement indicating the speaker's intention to find a lighter block without introducing new information or prompting further discussion.,msgid428,,,,,,,,,,,,,Train
429,429,429,29,29,186.96,192.42,3,1,the suspense is killing me it takes forever,Neither,This utterance does not fall under probing or non-probing deliberation. It is a general expression of impatience and does not introduce new information or provoke further discussion.,msgid429,,,,,,,,,,,,,Train
430,430,430,30,30,214.42,219.93,3,3,yes green block's probably twenty so green one is twenty,non-probing deliberation,The user is engaging in deliberation by discussing the weight of the green block and suggesting that it is probably twenty grams based on their reasoning. This contributes to the task solution and reasoning process.,msgid430,,,,,,,,,,,,,Train
431,431,431,31,31,212.13,214.16,3,1,sufficient to say green block one's probably twenty or,Non-probing deliberation,The utterance is part of the deliberation process to determine the weights of the blocks. The participant is sharing their reasoning behind their belief that the green block likely weighs twenty units.,msgid431,,,,,,,,,,,,,Train
432,432,432,32,32,219.96,226.53,3,2,Then well uh no uh I want to check if any block is thirty so,Neither,This utterance does not fall under the categories of probing or non-probing deliberation. It includes filler words and hesitation cues ('uh') which do not introduce new information or prompt discussion.,msgid432,,,,,,,,,,,,,Train
433,433,433,33,33,219.91,224.42,3,1,What do you want,Neither,"This utterance does not fall into the categories of probing or non-probing deliberation. It is a simple and direct question, not intended to provoke discussion or contribute to the task at hand.",msgid433,,,,,,,,,,,,,Train
434,434,434,34,34,232.32,235.65,3,1,i think that's a good guess,Non-probing deliberation,"This utterance is a non-probing deliberation as the participant is expressing their opinion on the proposed weight of a block, contributing to the collective decision-making process.",msgid434,,,,,,,,,,,,,Train
435,435,435,35,35,236.34,238.32,3,2,So,Neither,This utterance does not fall into the categories of probing or non-probing deliberation. It is a filler word commonly used in conversations and does not contribute to the task at hand.,msgid435,,,,,,,,,,,,,Train
436,436,436,36,36,238.47,240.45,3,2,the purple one is thirty,Non-probing deliberation,"This utterance is a non-probing deliberation as it directly contributes to the task of determining the weights of the colorful wooden blocks. The speaker is providing information about the weight of the purple block, which is crucial for the participants to complete the task.",msgid436,,,,,,,,,,,,,Train
437,437,437,37,37,241.8,243.42,3,3,purple is thirty yeah,Neither,This utterance does not fall into the categories of probing or non-probing deliberation. It simply states a fact about the weight of the purple block without introducing new information or provoking further discussion.,msgid437,,,,,,,,,,,,,Train
438,438,438,38,38,243.66,246.0,3,2,which is blue and which is purple,Neither,"This utterance is neither probing nor non-probing deliberation. It is a question seeking clarification on the colors of the blocks, which is not intended to provoke further discussion or contribute directly to the task solution.",msgid438,,,,,,,,,,,,,Train
439,439,439,39,39,246.36,247.42,3,2,hold that purple,Non-probing deliberation,The utterance is a directive instructing someone to hold a specific colored block ('purple'). This contributes directly to the task of determining the weights of the wooden blocks and is not intended to provoke further discussion or argumentation.,msgid439,,,,,,,,,,,,,Train
440,440,440,40,40,246.36,250.86,3,1,i think purple block is more purple-y yeah,Neither,"This utterance does not fall under probing or non-probing deliberation. It is more of a subjective observation about the color of the block, not contributing to the task solution or reasoning.",msgid440,,,,,,,,,,,,,Train
441,441,441,41,41,248.5,250.25,3,3,blue block is blue maybe,Neither,"This utterance does not fall under probing questions or non-probing deliberation. It is a statement that does not introduce new information or prompt further discussion, making it a 'Neither' category.",msgid441,,,,,,,,,,,,,Train
442,442,442,42,42,251.49,253.47,3,1,Um,Neither,This utterance 'Um' is a hesitation cue and does not fall under the categories of probing or non-probing deliberation. It is a filler word typically used to indicate hesitation or uncertainty.,msgid442,,,,,,,,,,,,,Train
443,443,443,43,43,254.04,264.18,3,1,yellow block one feels just a smidge heavier yeah try green block one,Non-probing deliberation,"The utterance indicates a deliberative process of comparing the weights of the blocks ('yellow block one feels just a smidge heavier'), followed by a suggestion to try weighing the green block one next. This contributes directly to the task of determining the weights of the blocks and is not aimed at provoking discussion or argumentation.",msgid443,,,,,,,,,,,,,Train
444,444,444,44,44,264.21,266.16,3,3,green is twenty right,Non-probing deliberation,"The participant is providing information related to the task at hand, specifically discussing the weight of the green block. This is a deliberation as it contributes to the ongoing discussion about determining the weights of the wooden blocks.",msgid444,,,,,,,,,,,,,Train
445,445,445,45,45,265.65,268.29,3,2,green and purple block one,Non-probing deliberation,This utterance is a deliberation as it pertains to the task at hand - determining the weight of the blocks. The participant is likely suggesting to weigh the green and purple block together to determine their combined weight.,msgid445,,,,,,,,,,,,,Train
446,446,446,46,46,269.35,272.58,3,3,green is twenty and purple is thirty so yellow block weighs to fifty,Non-probing deliberation,This utterance is part of the deliberation process to determine the weight of the yellow block based on the weights of the green and purple blocks. It contributes to the task's solution and the participants' reasoning.,msgid446,,,,,,,,,,,,,Train
